tsne_1,tsne_2,genre,cluster
-49.8158,-49.14079,rock,5
-13.379686,14.219199,r&b,4
-77.00269,50.812553,pop,3
-49.636997,-42.84807,r&b,5
-45.24329,-60.99552,r&b,5
3.7784915,0.6845184,pop,5
-75.12233,-32.248272,rock,1
-20.693344,-24.336912,pop,5
16.355017,13.251932,rock,2
-25.303808,35.3935,edm,1
91.96717,-4.8536487,r&b,0
-67.84181,32.215187,rock,3
-17.407347,7.3586817,rock,1
31.131973,-9.53036,pop,4
-68.995865,16.576273,edm,1
-66.17087,64.343254,rap,3
-2.9283524,48.488716,pop,3
26.617744,-91.88948,latin,5
-33.76547,-4.7834854,latin,1
-17.956522,25.357105,edm,1
1.3693022,9.328359,latin,5
-6.366985,23.520777,r&b,1
79.68913,2.7351153,latin,0
-38.187828,-25.29742,pop,5
-6.2049665,-57.95494,r&b,5
71.93917,-34.512917,rap,4
-61.889706,58.911457,rock,3
-9.011728,72.28281,pop,2
23.688473,31.485876,pop,2
-65.12154,15.271526,pop,1
91.859474,-1.4460646,pop,0
-46.804337,-52.700768,latin,5
44.936996,57.040558,pop,2
82.87235,-8.059696,latin,0
-37.200726,-7.1442065,rock,1
-35.94117,47.710197,r&b,1
-11.881106,-64.34553,pop,5
-38.529808,-28.946842,rock,5
12.12975,-9.583345,r&b,5
-1.4535342,-29.03348,rock,5
-11.744223,64.91089,rap,1
35.119995,-24.949615,rap,4
-41.1694,4.875984,edm,1
27.814423,-87.00092,rap,5
5.3842506,-49.140244,pop,4
-15.398505,27.145506,latin,1
35.994286,71.17323,pop,2
73.69203,-23.552378,rap,4
13.860064,33.19163,pop,2
17.034245,81.22123,pop,2
34.455223,-64.22533,pop,4
-0.88887995,29.475765,rap,5
-29.390839,44.223972,rap,1
-31.493608,-5.2435293,pop,5
89.77155,2.6262417,latin,0
-38.18942,10.967418,edm,1
68.08593,35.083706,pop,0
-28.06699,45.97665,edm,1
71.77694,30.49145,r&b,1
-36.787945,42.65073,pop,1
89.763214,14.282354,r&b,0
30.547724,55.334934,latin,2
84.06132,-0.48442298,r&b,0
68.9985,-43.68021,rap,4
-72.788284,14.589315,rock,1
-78.16174,48.71329,r&b,3
80.157585,-17.690807,rap,0
32.002785,10.638527,rock,2
84.470314,7.383672,rap,0
-48.264736,46.02889,rap,1
-64.089455,0.4711057,rock,5
-23.529299,0.8453893,latin,5
-23.36297,-48.728226,rock,5
50.378414,-71.71275,edm,4
-59.464302,-41.82561,pop,5
61.621937,2.6986978,rap,4
49.66912,13.03683,rap,4
26.6633,71.45288,latin,2
-0.8643096,-26.739107,latin,5
-5.503249,-20.747177,r&b,5
-48.589115,-13.871288,pop,5
-3.4928715,-65.500786,rap,5
-31.452633,14.007602,pop,1
51.60592,13.82094,rap,4
-47.03557,14.256605,rock,1
32.312748,8.511647,rock,2
-17.991169,40.73305,rock,1
98.30519,8.039441,pop,0
-70.767845,42.522736,r&b,3
40.975773,-79.9033,latin,5
54.979122,-63.03846,latin,4
-67.658,7.7318664,rap,1
-48.477932,32.900593,edm,1
74.2767,15.771875,r&b,0
34.221992,-85.507484,latin,5
19.507029,41.217827,r&b,2
12.3885565,14.5977,rock,5
-28.788525,-35.065,edm,5
-19.076256,11.859895,r&b,5
-24.209951,6.546892,rock,5
-43.396523,54.741295,rock,1
-5.0302835,-34.594696,edm,5
9.62797,69.623375,pop,2
-59.738045,-31.771261,latin,5
6.643685,-50.03834,r&b,5
-19.266388,16.423494,pop,5
-0.7800842,-7.298111,r&b,5
55.526306,-71.93494,rap,4
55.314022,-36.748604,rap,4
-4.8987536,51.612595,pop,3
7.7955246,4.423002,pop,5
27.57672,-81.40464,latin,5
-71.74182,-24.167347,pop,5
26.87361,75.490105,r&b,2
61.656708,2.8458414,rap,4
36.856396,14.578754,pop,4
-39.970345,25.510086,r&b,1
-49.153816,41.87236,edm,1
61.442757,49.183193,pop,2
3.3871608,-28.370705,r&b,4
99.414696,16.925257,r&b,0
-32.32112,-49.82819,pop,5
-66.935326,-34.63343,pop,5
58.78792,11.352504,r&b,4
-6.3465676,38.220726,rock,1
69.28469,-1.207517,rap,0
18.67522,35.1376,r&b,2
39.699608,-59.24033,rap,4
-0.89481115,19.468452,pop,1
72.185715,-13.711542,rap,0
-17.823605,52.87928,rap,1
48.44165,-35.67254,r&b,4
92.410095,-12.972815,latin,0
31.784925,74.91403,pop,2
70.98545,19.059658,rap,0
-14.915324,57.177753,latin,1
3.1389477,-10.456185,r&b,5
11.613592,33.05536,pop,5
70.476654,-16.88498,rap,0
62.071274,-34.600784,r&b,4
24.661274,-83.63655,latin,5
-29.806568,9.6484585,r&b,1
28.150024,-2.1838388,r&b,4
-25.008965,-10.309804,edm,5
-30.82742,-61.669067,rock,5
5.3828473,26.293966,r&b,5
-41.790283,37.29145,rock,1
-16.599289,59.05427,r&b,1
3.6204958,-47.767387,latin,4
62.51523,28.896608,pop,1
25.920835,33.289536,rock,2
20.113258,6.291656,edm,4
30.187145,-34.31285,rap,4
16.828402,-82.00218,rock,5
-71.021935,53.72516,rock,3
-21.385475,-70.083824,r&b,5
82.45776,-4.6465755,r&b,0
75.41413,23.07124,rap,0
-21.43783,31.375765,rock,1
73.72414,2.4635663,rap,0
-35.166416,-42.97267,rock,5
7.754498,0.23185351,r&b,5
71.308395,-11.072607,rap,0
-61.182323,75.55835,latin,3
-16.433338,-36.748672,rock,5
-29.347075,-9.51509,pop,5
-71.49177,-4.935412,pop,5
85.73219,23.278625,rap,0
84.37368,2.4669423,rap,0
-57.707523,-22.600172,pop,5
16.226921,-74.11072,latin,5
-78.26441,-26.54823,rock,5
61.310585,3.369095,rap,0
44.303917,-10.809862,latin,1
10.515141,-19.08321,rock,4
46.31011,28.510006,latin,2
-74.11438,51.82112,r&b,3
-23.908583,-61.63912,pop,5
25.799633,-31.576777,rap,4
76.085884,21.420042,pop,0
65.04397,24.771698,rap,1
0.05340257,-8.747962,r&b,5
-26.543015,-72.66317,latin,5
40.686195,-40.318012,edm,4
20.496721,9.0398445,edm,4
51.90879,-58.88885,latin,4
31.668558,-87.32276,latin,5
-69.23999,-16.33229,rock,5
-52.412445,-37.077374,pop,5
24.145517,-85.86392,latin,5
44.804733,-71.266975,latin,4
6.8484364,-2.5241168,r&b,5
-29.50945,27.219965,edm,1
-73.767105,-23.35671,rock,5
-61.0466,30.521496,edm,1
-39.410366,-55.2647,edm,5
-52.00965,2.3056588,rock,1
-13.069618,-20.437508,r&b,4
-39.59171,16.440273,edm,1
-66.54237,58.925636,pop,3
-52.112362,30.09364,r&b,1
-65.30028,69.59221,pop,3
19.759502,1.5827379,r&b,5
-25.708387,29.489506,edm,1
-36.312428,47.052288,r&b,1
33.172287,-91.09687,latin,5
12.385727,34.20642,pop,5
-24.856508,-5.558418,rock,5
0.8891247,-39.77888,r&b,5
33.507416,-21.827837,rap,4
20.42365,51.000492,r&b,2
7.542639,2.124119,r&b,5
-58.353664,18.259333,rock,1
88.89437,-9.986731,r&b,0
-0.4425509,-14.944852,r&b,5
-5.8733997,16.177801,rock,3
-14.091374,33.659477,latin,1
42.070244,-1.8001065,r&b,4
47.7014,-27.676954,rap,4
20.23517,-17.448017,pop,4
-38.89778,-21.474873,edm,5
-47.833252,-66.01542,pop,5
28.316576,-33.041645,rap,4
-54.83901,41.29241,rock,1
-64.66638,21.212194,rock,1
-71.99823,63.759712,edm,3
14.164866,18.782907,pop,2
53.211533,-67.23919,latin,4
-50.029583,69.20255,rock,3
-50.802357,38.337456,edm,1
6.645801,-57.627953,latin,4
37.735447,76.82448,pop,2
56.301884,23.61801,rock,4
29.97031,19.547419,rock,2
-3.7349584,6.988419,rock,5
-49.671547,13.28021,pop,1
28.934937,45.531254,pop,2
-75.47349,52.95941,edm,3
-51.77887,8.500178,rock,5
-72.781685,-33.958706,rock,5
78.158295,31.347818,rap,0
-59.37208,34.98833,rock,1
30.933563,51.111683,r&b,2
-11.937991,33.804794,pop,1
18.804314,26.7375,pop,2
11.42001,39.517147,rock,2
-5.8642282,-41.32697,r&b,5
14.272983,-41.222107,pop,4
-54.020325,25.589725,edm,1
-14.282495,0.31060156,rock,5
81.53904,7.09829,rap,0
-68.4063,0.35551882,rock,1
-68.298965,32.30989,edm,3
43.253628,59.852364,r&b,2
-55.0989,56.995018,rock,3
14.234967,29.790945,rock,2
61.58217,47.523853,latin,2
-61.94903,-3.6924844,edm,5
-15.967243,-5.3253155,pop,5
-41.332962,-61.254864,latin,5
63.721855,-22.688568,pop,4
20.7706,23.416615,r&b,5
-43.915012,-29.235523,rock,5
34.924206,-25.244709,rap,4
-12.284097,55.296883,rap,1
36.022984,7.061917,latin,4
-78.91507,8.130354,edm,1
24.655617,67.45986,pop,2
-53.430164,33.7612,edm,1
43.248047,28.900938,latin,4
-9.625073,71.924416,latin,2
45.800915,45.648308,latin,2
-13.547119,63.802532,pop,1
22.443377,6.922221,rap,4
20.98734,7.4168477,r&b,4
22.302141,11.309186,pop,4
16.217371,13.613661,rock,5
16.583694,19.439342,pop,2
5.8540382,17.585527,r&b,4
-49.4184,23.170607,rock,1
-51.899208,55.038544,rap,1
-46.294853,40.50073,pop,1
29.382347,-37.63124,latin,4
14.056541,-50.04844,rap,4
-35.141857,62.332493,pop,1
44.23537,-66.04589,latin,4
-44.016136,-57.451256,r&b,5
42.154346,-35.44231,r&b,4
-65.15983,20.468391,latin,1
-32.978386,46.340187,latin,1
1.9755574,-2.3900003,rock,5
-19.889456,-62.344624,pop,5
-58.88399,63.3757,edm,3
41.21932,72.08313,r&b,2
26.521637,-29.986488,rap,4
70.10104,3.1967816,rap,0
13.2755165,7.511674,r&b,5
61.31932,48.418606,r&b,2
-4.9878287,-21.098318,rock,5
74.0335,-31.927431,r&b,4
-73.188095,65.33044,edm,3
-31.060444,62.913486,rock,1
-5.001035,-22.692392,pop,5
-4.4086194,22.068575,r&b,4
1.1962686,-63.335762,latin,5
-54.46812,-20.186605,pop,5
44.985245,-44.366756,pop,4
30.607702,24.293959,r&b,2
94.63664,12.096346,rap,0
54.604748,17.231607,rap,4
-39.9114,58.95217,rock,1
-76.47597,44.315212,edm,3
-61.11086,73.8926,rap,3
7.048415,4.7425957,r&b,5
29.951244,-20.195274,r&b,5
53.942265,-38.111366,rap,4
89.315834,15.947328,rap,0
36.15636,-84.13115,latin,5
-42.073006,0.83552325,edm,1
56.70548,-29.858925,rap,4
79.40068,-12.61623,r&b,0
-34.233402,54.689617,rock,1
22.831244,48.314545,rap,2
2.7134438,0.058292083,latin,5
38.806835,47.23469,r&b,2
-3.668788,18.93292,pop,1
-75.676704,12.373586,edm,3
-38.580887,-52.03329,pop,5
-78.15421,1.2579414,edm,5
-53.030087,25.877546,edm,1
8.508257,-6.1650105,r&b,5
-59.81908,-9.0584955,edm,5
38.315475,-19.45199,latin,1
-19.691338,-43.964085,pop,5
-30.614504,-66.65503,r&b,5
10.411481,80.52105,pop,2
-79.120804,36.509,rock,3
73.01918,14.8420925,rap,0
14.922443,-35.933784,pop,4
-25.28583,-52.894485,pop,5
-24.74965,-24.603113,pop,5
42.030922,-74.64326,latin,4
-2.049279,-42.220417,edm,5
-2.253037,-34.794743,pop,5
-31.77773,40.78751,edm,1
44.092396,62.769245,rap,2
18.869595,-82.612816,pop,5
-26.076048,-31.850206,pop,5
-60.061,-34.76034,pop,5
-17.763027,-13.74388,pop,5
-58.503468,-5.346128,rock,5
77.37255,28.530409,rap,0
-2.6587057,-20.418182,r&b,5
82.625534,23.661264,pop,0
83.639046,26.539114,pop,0
1.1626408,-27.47015,rock,5
32.94059,62.73813,pop,2
11.161053,-4.3392224,pop,5
-11.03342,-59.769196,latin,5
53.651417,-60.264767,r&b,4
23.361929,-85.56545,pop,5
44.15513,-12.19444,pop,1
-46.927788,-6.8492427,edm,5
91.17197,25.111439,pop,0
37.628048,8.191636,pop,4
-23.474854,12.563075,rock,1
-32.51032,-29.611294,r&b,5
-19.28324,20.297514,rock,1
-39.436577,-11.812003,pop,5
55.416367,-71.85324,rap,4
58.42142,12.539808,r&b,4
1.6130202,-65.59085,rap,5
-44.98866,5.2449684,pop,1
50.906498,-17.040646,latin,4
39.61346,54.939697,r&b,2
57.32303,5.970238,r&b,4
63.797787,-19.078197,rap,4
14.315781,74.22987,pop,2
-12.2529955,-49.39433,pop,5
-66.66829,59.307087,edm,3
72.72955,5.1818223,rap,0
48.26862,43.762234,latin,2
-79.47151,60.421646,r&b,3
18.540113,77.75098,r&b,2
79.56544,33.869556,rap,1
-56.117104,-54.818542,pop,5
40.775684,-62.08881,latin,4
16.081697,-77.605095,latin,5
-10.978566,11.452009,rock,5
11.061985,-20.23838,r&b,4
61.463314,-16.808945,rap,4
-4.9494047,61.737144,rock,1
14.947405,83.1251,rock,2
-39.61555,26.618126,edm,1
20.6409,52.53141,r&b,2
46.877205,24.552443,rap,4
25.237509,14.665942,r&b,5
-31.883528,-31.01201,pop,5
-41.530983,3.2390249,latin,1
-74.18714,64.12638,pop,3
4.923479,45.57495,r&b,2
28.34906,-27.56203,latin,4
2.861756,33.677822,edm,1
-53.203182,-0.7378857,latin,5
-70.09026,15.970357,edm,3
4.1885085,-46.807438,pop,5
-47.71193,4.4096475,edm,1
-63.254177,-10.786484,edm,5
73.98754,23.565693,rap,0
28.386927,81.57215,r&b,2
4.835335,-11.955764,r&b,5
-56.994396,17.266653,pop,1
-79.53928,8.306795,rap,1
-53.747467,33.861492,rap,1
-15.658311,-5.6444426,rap,4
72.37532,-39.12533,rap,4
62.393204,43.852024,r&b,2
-45.594566,68.23557,rock,3
-56.51188,-31.29754,latin,5
10.213373,-16.48102,rock,4
-17.391623,-65.85337,pop,5
-46.990788,17.713793,pop,1
-54.547207,-26.311255,latin,5
8.381396,-16.975851,r&b,5
55.704353,11.813876,rap,4
-59.18966,28.449413,rock,1
7.7834673,-35.028313,r&b,5
-19.675274,-22.00056,pop,5
-76.65187,-25.625679,rock,1
-33.407543,66.73037,pop,1
13.372388,53.122364,pop,2
32.85704,48.807484,pop,2
4.263963,0.9981636,pop,5
62.072655,48.217556,edm,2
62.54196,-28.559448,rap,4
-35.714596,-25.681791,latin,5
-18.714298,50.543686,r&b,1
61.35569,-17.871704,edm,4
3.363806,-23.690125,pop,4
29.604252,-72.51859,latin,5
5.429635,-3.748615,rock,5
-29.544868,22.981277,rock,1
38.799248,70.63365,rock,2
34.47713,44.006824,latin,2
-33.9356,-10.507866,rock,1
33.968136,68.21671,pop,2
-43.080875,-12.512517,latin,5
-7.615798,43.493988,pop,1
50.46174,25.216774,latin,1
17.158976,25.548973,rock,2
-38.65345,19.111578,pop,1
-29.647085,0.32959723,edm,1
-0.7286488,-12.191612,r&b,5
-40.473106,-56.83454,pop,5
-53.330658,-25.02089,pop,5
-28.056738,30.432526,edm,1
39.231197,5.979008,r&b,4
42.369827,-13.4272785,rap,1
-69.245445,2.113523,edm,1
8.160873,12.892623,pop,5
-45.648777,-22.548964,pop,5
13.950521,32.257984,r&b,2
0.8836101,-3.9235759,r&b,5
76.39596,4.789745,rap,0
-27.929907,-25.693699,edm,5
16.473984,83.07862,pop,2
39.944252,-74.491615,rap,4
66.81575,22.922338,edm,0
23.178993,-82.37705,latin,5
-39.248207,-22.007998,pop,5
79.575935,23.938206,r&b,0
-16.17423,18.948273,r&b,5
-68.89089,45.207428,edm,3
27.772308,-36.375874,r&b,4
-30.181938,-25.00546,rock,5
73.98186,-25.518908,rap,4
32.019997,0.46716142,r&b,4
38.232056,-78.00293,latin,5
5.1309466,12.174768,rap,5
-25.931643,-31.624954,edm,5
24.391794,1.2285382,r&b,5
-29.570475,37.977303,latin,1
-16.637877,40.19886,rock,1
-9.096094,4.1779795,rock,5
37.246635,56.687584,r&b,2
-45.575527,-12.347057,r&b,5
-23.332462,-28.779808,rock,5
37.739662,-28.424421,rap,4
-28.767603,20.828136,pop,1
14.6248,5.339746,latin,4
-61.54159,-0.55492586,rock,1
69.99981,-30.952827,rap,4
-58.597603,-47.851696,pop,5
-51.25193,-62.487354,pop,5
15.41409,-15.565182,pop,4
94.2028,2.9620602,pop,0
52.109962,-24.35337,rap,4
51.77094,20.79455,r&b,4
-38.572807,-51.99394,pop,5
18.11754,50.26902,rock,2
7.5316467,-7.260128,rock,5
72.367004,-23.726341,edm,4
-31.549135,35.477272,rock,1
-0.30271983,77.55963,rock,3
-53.318264,-34.566685,latin,5
-45.377335,-59.251637,rock,5
0.6516668,-51.32502,pop,5
-14.144603,-36.874966,r&b,5
14.317842,59.071186,rock,2
-29.135412,-61.905724,edm,5
83.33326,26.96936,r&b,0
-56.34088,-49.113293,latin,5
20.195845,37.38799,pop,2
6.2804565,-42.912666,latin,4
14.085502,33.269047,rap,2
-47.58095,53.708668,rock,3
26.134048,-67.61611,latin,5
74.404434,-21.15296,r&b,4
-12.3583765,55.063793,r&b,1
-27.757097,29.641586,edm,1
47.810463,-61.679646,latin,4
-15.013605,-48.86594,pop,5
-50.851994,8.288007,pop,1
-37.646366,57.043144,rock,1
24.215467,-32.970184,r&b,4
70.27749,20.852354,r&b,0
56.24349,-21.665735,pop,4
-0.7074684,-32.239094,pop,5
-68.60922,17.595953,rock,3
-37.672604,21.9006,r&b,1
-68.10791,-35.899548,pop,5
-30.36233,63.581337,pop,1
-1.6672821,27.570013,edm,5
-16.167128,-47.476597,r&b,5
-35.200115,-11.332165,edm,1
-5.9511223,-1.2006384,pop,5
-34.182323,-32.789856,r&b,5
-41.264248,7.5678053,rock,5
13.561608,-53.25499,rap,4
-65.538795,-23.6276,pop,5
89.216324,20.374802,rap,0
51.580185,-0.61105484,latin,4
38.575638,69.28985,rock,2
-83.1241,53.231945,pop,3
-69.54842,-7.560851,pop,5
28.364283,-67.928375,latin,5
-16.210226,5.6455564,rock,1
91.171486,7.8476443,rap,0
-9.774741,23.792688,rap,1
31.875532,-18.730728,rap,4
-14.521643,53.853714,pop,1
26.781752,-74.70905,latin,5
33.706512,5.5012827,r&b,4
13.408789,-14.234033,edm,4
38.960148,50.616688,rock,2
55.73089,4.063552,rap,4
-38.281742,-66.934555,pop,5
29.891459,36.72349,pop,2
-17.56857,17.817158,rock,1
48.218033,43.785465,latin,2
-28.571253,-46.544853,pop,5
65.111115,4.3620777,rap,4
-60.82299,-4.334179,pop,5
22.412903,-31.886765,rock,4
70.350876,-6.1799674,rap,0
4.8959103,-2.7785652,latin,5
10.492178,-34.0001,r&b,4
-33.7195,-21.409525,pop,5
37.389427,-48.83558,rap,4
-43.86488,-28.729284,pop,5
34.431763,1.4593259,r&b,4
-70.94861,20.569147,rock,1
1.7009399,10.582657,rock,5
0.807185,-68.89309,rap,5
24.909103,50.561024,r&b,2
-57.839775,59.501812,rock,1
70.160835,20.985352,rap,0
57.257133,-19.841043,pop,4
-21.472048,20.97435,rap,1
-42.819233,48.944347,rock,1
11.965567,-35.04391,latin,5
55.677914,-62.571873,pop,4
76.190285,28.13364,rap,0
-13.2176895,11.07749,pop,1
54.34789,22.10804,r&b,0
-51.975906,26.837067,edm,1
44.113,31.241243,pop,5
-9.849271,12.009263,rock,5
42.250553,-18.161995,latin,1
24.781256,-26.522816,pop,4
-0.49958277,78.5082,rock,3
-27.960611,-64.486084,pop,5
22.44982,-43.198086,latin,4
14.396106,35.391758,r&b,2
66.81088,1.9536053,rap,0
26.688522,83.40717,pop,2
7.322585,40.96576,rock,2
27.515339,8.3643265,pop,4
-24.196936,-15.181565,latin,5
-2.7550912,-59.465385,r&b,5
-29.111086,60.258644,r&b,1
-12.889193,58.74365,pop,1
-4.7630963,-49.076977,pop,5
-26.414076,-64.40691,pop,5
30.152138,77.03676,pop,2
73.225334,-38.35624,rap,0
-45.665592,39.196983,pop,1
17.941355,-7.3311157,r&b,4
28.426592,83.243774,pop,2
26.724735,25.850998,latin,2
-17.66815,42.459793,r&b,1
16.426214,25.270216,rock,2
-19.588425,24.812113,latin,1
23.586777,21.850176,r&b,2
-73.52946,-30.060806,edm,5
-12.277302,-72.66602,r&b,5
-28.446404,38.24339,edm,1
61.950222,-34.521297,rap,4
18.64343,-53.31827,rap,4
-62.71756,58.458435,edm,3
0.0420514,74.66217,rock,3
35.236767,-69.871704,latin,5
0.40021995,35.377926,rap,3
23.943851,-25.944807,r&b,4
75.05473,12.436713,rap,0
40.009254,-26.628746,rap,4
21.418158,59.10876,rock,2
82.11847,17.54428,rock,0
-35.342083,-15.146408,rock,5
35.138535,6.732536,r&b,4
-54.06732,11.256073,edm,1
-49.385223,-17.746805,rock,5
-72.47094,-32.96136,edm,5
-51.213287,-10.120642,r&b,5
-67.13647,-16.228031,latin,5
17.96254,-54.918495,rap,5
39.935184,76.13443,pop,2
82.00201,-3.195713,rap,0
70.51963,-9.092316,rap,0
29.045265,66.31808,pop,2
3.6890264,-30.664911,pop,4
-36.78112,19.21004,pop,1
-54.431168,36.125034,pop,1
-70.949326,5.4158483,pop,1
-37.47335,-14.90897,rock,5
35.676952,75.71906,pop,2
55.95466,4.224069,rap,4
-67.27541,-22.864002,rock,5
32.141407,39.777103,rap,2
-55.218746,19.807009,rock,1
-20.493479,11.88229,edm,1
35.80117,26.129787,pop,2
-4.8650928,-13.600765,rap,5
-61.50677,35.440388,pop,1
66.52945,-36.546097,rap,4
-52.859447,-41.199123,rock,5
63.49521,-20.14327,r&b,4
-0.43620893,9.0999365,rock,5
-20.180683,-71.97493,pop,5
-69.76916,25.955002,rock,1
-10.577025,-6.3967123,edm,5
-16.6032,27.872803,latin,1
-1.6576606,59.756397,pop,2
-38.020954,-57.665974,latin,5
50.984653,21.522755,rap,4
45.880478,60.021893,r&b,2
-73.11207,-21.14727,rock,5
-23.610554,-58.072994,r&b,5
47.147053,-57.148403,rap,4
-17.114002,59.34882,r&b,1
48.261948,-1.8260603,pop,4
-71.96971,-1.5012207,rock,1
-36.92202,17.583187,rap,1
-71.48237,-4.9230056,pop,5
98.662704,-7.2646303,rap,0
-77.95139,3.8700733,edm,1
-16.316133,-28.105087,rap,5
-35.76584,-75.84428,rock,5
-73.73707,17.590635,rock,1
-34.078537,-51.124084,latin,5
-10.317542,57.708183,rap,1
-81.33037,-25.103458,pop,5
-72.14299,52.363167,rock,3
15.141044,-22.039606,rock,4
-74.89184,32.281353,rock,3
82.177,-1.0817326,rap,0
-39.223076,-48.993206,r&b,5
-48.242897,2.0653138,edm,1
9.739598,-1.5620422,rock,5
-35.098682,-33.3402,r&b,5
35.203754,-83.862015,latin,5
-20.286604,32.282753,edm,1
92.594185,1.7773765,pop,0
35.50008,57.165096,r&b,2
-72.91809,-5.8195643,edm,5
-71.91161,66.793076,pop,3
27.513401,33.727936,latin,2
24.501446,-84.75389,latin,5
72.34793,-39.05296,r&b,4
-0.21207479,63.72039,rock,2
-33.05069,-57.09074,pop,5
46.657524,-15.727095,rap,1
-35.329067,-42.068283,rock,5
59.64199,-12.724376,edm,4
-17.859327,-41.90933,pop,5
-58.627045,15.737752,rock,1
-47.814507,29.976458,pop,1
69.257645,-3.334478,r&b,0
20.406696,-32.38989,pop,4
-76.16877,28.268188,edm,3
-54.025265,47.111267,pop,1
33.01217,62.79629,r&b,2
-76.349434,50.64833,pop,3
-54.203564,-29.058418,rock,5
96.2498,0.23807839,rap,0
60.89163,20.66682,rap,1
-49.434387,13.196282,edm,1
-0.12952201,-62.189198,r&b,5
18.928328,-39.700413,pop,4
-8.455167,-44.90376,pop,5
-55.129665,-9.989035,edm,5
-64.80534,63.328205,edm,3
-24.660162,31.241205,rock,1
-68.53249,56.64217,rock,3
47.710396,-7.7889166,rap,0
73.20767,-7.82354,rap,4
92.5128,20.679054,rap,0
-60.340725,-38.032413,pop,5
42.79347,-19.242699,latin,4
-13.448643,18.40209,rock,5
48.818108,-12.414068,rap,0
10.544196,-15.225679,r&b,5
-4.9932475,14.271166,pop,3
40.04803,72.248924,rock,2
-80.40636,51.662346,pop,3
91.228745,-7.3926125,rap,0
25.538172,5.9182525,pop,4
42.953907,54.70973,pop,2
29.464464,20.181936,latin,2
-50.12059,-58.4122,pop,5
-56.943058,-49.67328,pop,5
-22.58398,33.168503,rock,1
25.249134,-39.422928,rap,4
-45.858303,-44.111916,r&b,5
-10.374055,-37.294437,rap,5
-33.638138,13.6495,edm,1
0.41051552,41.960865,edm,3
-76.06536,61.215202,pop,3
98.90708,-1.772631,r&b,2
-41.909523,62.518066,pop,1
35.299072,42.53919,r&b,2
22.083626,67.77635,r&b,2
-11.794728,-64.89582,pop,5
35.06879,-9.844767,r&b,4
-15.728613,-2.334541,rap,5
-55.342243,33.4211,edm,1
44.638615,-66.336464,latin,4
-35.61754,4.2916665,rap,1
-50.07999,23.889193,rock,1
57.574505,22.572638,r&b,1
-37.77155,54.247158,rock,1
-3.3815231,-39.31538,r&b,5
-67.60834,31.639591,rock,3
67.5568,-5.1369414,r&b,0
-28.759611,-49.28038,pop,5
11.963834,-44.62979,pop,4
12.153274,30.70873,rock,5
13.871095,79.64281,pop,2
-11.684755,16.958054,rock,4
24.53232,43.167767,pop,2
32.021294,48.90668,pop,2
-45.570435,-42.85832,pop,5
78.96087,15.363167,rap,0
-1.4941416,-29.120476,pop,5
32.50133,19.600008,r&b,4
-47.84763,-43.60758,pop,5
11.93941,-37.08245,pop,4
18.537466,49.112827,r&b,2
-0.47950238,-14.088082,r&b,5
51.16113,-60.24306,latin,4
19.352657,-14.315321,r&b,4
-14.31779,0.21987097,pop,5
12.153315,30.708757,rock,5
26.111998,-39.084084,latin,4
54.82536,13.847996,latin,4
42.352516,12.5306015,rap,4
-76.67303,23.675997,pop,3
39.174736,24.269323,r&b,2
-79.23679,35.592766,rock,3
72.54858,-32.099213,rap,4
-18.03091,-55.797657,r&b,5
-56.218487,44.504944,pop,1
51.467213,3.146912,pop,4
-0.5088912,4.654117,rock,5
-40.490055,-60.59979,rock,5
69.37432,-39.68828,rap,4
-56.056244,-41.50866,pop,5
-68.345345,-13.514012,rap,3
-36.79021,-1.6393791,rap,1
97.52389,0.99096406,rap,0
-40.381824,-56.310364,pop,5
0.27718705,-2.7440348,r&b,5
-26.555914,-21.343092,edm,5
33.155964,62.636917,pop,2
-11.76111,37.69274,latin,3
-29.946964,-11.0361,pop,5
-62.570885,-24.733477,rap,5
24.720314,69.26337,rock,2
26.86515,-71.01501,latin,5
52.24788,-78.824715,latin,5
-8.26988,-44.113396,edm,5
20.599012,19.592339,r&b,5
-24.660696,-13.217067,pop,5
-30.5649,7.7931733,rock,1
8.709391,12.711022,pop,5
-65.265564,76.013855,rock,3
-76.50382,48.825893,latin,3
-67.141174,-30.341124,rock,5
-80.16598,41.26881,r&b,3
-2.15938,-57.086998,r&b,5
-47.68649,-50.690624,edm,5
59.043427,-0.5644953,pop,4
25.922997,-34.221127,r&b,4
-60.440426,28.510324,rock,1
-45.88549,67.836716,rock,3
30.553202,62.75097,r&b,2
30.489035,22.49664,rock,2
-32.424683,-50.23217,r&b,5
-18.348734,-27.398191,rap,5
-77.04937,40.468346,rock,3
-33.94574,-25.087606,pop,5
-48.715256,12.843046,rock,1
44.82943,24.582458,latin,2
22.403055,19.576168,pop,5
42.306953,-18.877504,pop,5
-3.2085347,33.337063,edm,5
-42.836647,-69.80564,edm,5
73.188194,25.453331,rap,0
72.935585,19.721292,latin,0
37.489975,6.5774183,r&b,4
96.60499,0.9772288,rap,0
-76.379845,59.425278,edm,3
62.62069,-7.7330065,rap,1
75.75435,22.492798,rap,0
10.701144,3.3393962,latin,5
70.78906,-17.305742,rap,0
-32.816795,65.3359,pop,1
-64.0579,-43.964653,pop,5
34.12477,-31.630333,pop,4
-1.4228057,7.618609,r&b,5
43.44153,-72.53106,latin,4
44.572136,29.876942,r&b,2
-29.552471,24.228794,rock,1
-14.68993,41.56495,rock,2
-2.2292085,-10.9757395,rap,5
